monsters,base,normal,gnome king,1,1,0
monsters,base,normal,gremlin,1,1,0
monsters,base,normal,gargoyle,1,1,0
monsters,base,normal,winged gargoyle,1,1,0
monsters,base,normal,hobbit,1,1,0
monsters,base,normal,dwarf,1,1,0
monsters,base,normal,bugbear,1,1,0
monsters,base,normal,dwarf lord,1,1,0
monsters,base,normal,dwarf king,1,1,0
monsters,base,normal,mind flayer,1,1,0
monsters,base,normal,master mind flayer,1,1,0
monsters,base,normal,illithilich,1,1,0
monsters,base,normal,manes,1,1,0
monsters,base,normal,lemure,1,1,0
monsters,base,normal,homunculus,1,1,0
monsters,base,normal,imp,1,1,0
monsters,base,normal,quasit,1,1,0
monsters,base,normal,tengu,1,1,0
monsters,base,normal,blue jelly,1,1,0
monsters,base,normal,spotted jelly,1,1,0
monsters,base,normal,ochre jelly,1,1,0
monsters,base,normal,kobold,1,1,0
monsters,base,normal,large kobold,1,1,0
monsters,base,normal,kobold lord,1,1,0
monsters,base,normal,kobold shaman,1,1,0
monsters,base,normal,leprechaun,1,1,0
monsters,base,normal,small mimic,1,1,0
monsters,base,normal,small luggage,1,1,0
monsters,base,normal,medium luggage,1,1,0
monsters,base,normal,large luggage,1,1,0
monsters,base,normal,large mimic,1,1,0
monsters,base,normal,giant mimic,1,1,0
monsters,base,normal,Gargantuan Mimic,1,1,0
monsters,base,normal,giant luggage,1,1,0
monsters,base,normal,chaos mimic,1,1,0
monsters,base,normal,wood nymph,1,1,0
monsters,base,normal,water nymph,1,1,0
monsters,base,normal,mountain nymph,1,1,0
monsters,base,normal,harpy,1,1,0
monsters,base,normal,goblin,1,1,0
monsters,base,normal,hobgoblin,1,1,0
monsters,base,normal,orc,1,1,0
monsters,base,normal,hill orc,1,1,0
monsters,base,normal,Mordor orc,1,1,0
monsters,base,normal,orc shaman,1,1,0
monsters,base,normal,Uruk-hai,1,1,0
monsters,base,normal,orc-captain,1,1,0
monsters,base,normal,goblin king,1,1,0
monsters,base,normal,rock piercer,1,1,0
monsters,base,normal,iron piercer,1,1,0
monsters,base,normal,glass piercer,1,1,0
monsters,base,normal,rothe,1,1,0
monsters,base,normal,wumpus,1,1,0
monsters,base,normal,bison,1,1,0
monsters,base,normal,titanothere,1,1,0
monsters,base,normal,mumak,1,1,0
monsters,base,normal,leucrotta,1,1,0
monsters,base,normal,baluchitherium,1,1,0
monsters,base,normal,gorgon,1,1,0
monsters,base,normal,mastodon,1,1,0
monsters,base,normal,sewer rat,1,1,0
monsters,base,normal,giant rat,1,1,0
monsters,base,normal,woodchuck,1,1,0
monsters,base,normal,rabid rat,1,1,0
monsters,base,normal,rock mole,1,1,0
monsters,base,normal,wererat,1,1,0
monsters,base,normal,centipede,1,1,0
monsters,base,normal,cave spider,1,1,0
monsters,base,normal,scorpion,1,1,0
monsters,base,normal,giant spider,1,1,0
monsters,base,normal,phase spider,1,1,0
monsters,base,normal,lurker above,1,1,0
monsters,base,normal,trapper,1,1,0
monsters,base,normal,ram,1,1,0
monsters,base,normal,pony,1,1,0
monsters,base,normal,pegasus,1,1,0
monsters,base,normal,horse,1,1,0
monsters,base,normal,large ram,1,1,0
monsters,base,normal,white unicorn,1,1,0
monsters,base,normal,gray unicorn,1,1,0
monsters,base,normal,black unicorn,1,1,0
monsters,base,normal,warhorse,1,1,0
monsters,base,normal,warram,1,1,0
monsters,base,normal,dust vortex,1,1,0
monsters,base,normal,fog cloud,1,1,0
monsters,base,normal,ice vortex,1,1,0
monsters,base,normal,steam vortex,1,1,0
monsters,base,normal,fire vortex,1,1,0
monsters,base,normal,energy vortex,1,1,0
monsters,base,normal,baby long worm,1,1,0
monsters,base,normal,baby purple worm,1,1,0
monsters,base,normal,long worm,1,1,0
monsters,base,normal,purple worm,1,1,0
monsters,base,normal,grid bug,1,1,0
monsters,base,normal,xan,1,1,0
monsters,base,normal,yellow light,1,1,0
monsters,base,normal,black light,1,1,0
monsters,base,normal,kobold zombie,1,1,0
monsters,base,normal,gnome zombie,1,1,0
monsters,base,normal,orc zombie,1,1,0
monsters,base,normal,dwarf zombie,1,1,0
monsters,base,normal,elf zombie,1,1,0
monsters,base,normal,gnoll zombie,1,1,0
monsters,base,normal,human zombie,1,1,0
monsters,base,normal,skeleton,1,1,0
monsters,base,normal,ghoul,1,1,0
monsters,base,normal,ettin zombie,1,1,0
monsters,base,normal,ettin skeleton,1,1,0
monsters,base,normal,giant zombie,1,1,0
monsters,base,normal,giant skeleton,1,1,0
monsters,base,normal,ghast,1,1,0
monsters,base,normal,skeleton warrior,1,1,0
monsters,base,normal,skeleton lord,1,1,0
monsters,base,normal,skeleton king,1,1,0
monsters,base,normal,couatl,1,1,0
monsters,base,normal,Aleax,1,1,0
monsters,base,normal,Angel,1,1,0
monsters,base,normal,ki-rin,1,1,0
monsters,base,normal,Archon,1,1,0
monsters,base,normal,bat,1,1,0
monsters,base,normal,giant bat,1,1,0
monsters,base,normal,raven,1,1,0
monsters,base,normal,vampire bat,1,1,0
monsters,base,normal,celestial dove,1,1,0
monsters,base,normal,celestial eagle,1,1,0
monsters,base,normal,phoenix,1,1,0
monsters,base,normal,roc,1,1,0
monsters,base,normal,hell bat,1,1,0
monsters,base,normal,plains centaur,1,1,0
monsters,base,normal,forest centaur,1,1,0
monsters,base,normal,mountain centaur,1,1,0
monsters,base,normal,gray dragon hatchling,1,1,0
monsters,base,normal,silver dragon hatchling,1,1,0
monsters,base,normal,red dragon hatchling,1,1,0
monsters,base,normal,white dragon hatchling,1,1,0
monsters,base,normal,orange dragon hatchling,1,1,0
monsters,base,normal,black dragon hatchling,1,1,0
monsters,base,normal,blue dragon hatchling,1,1,0
monsters,base,normal,green dragon hatchling,1,1,0
monsters,base,normal,yellow dragon hatchling,1,1,0
monsters,base,normal,gray dragon,1,1,0
monsters,base,normal,silver dragon,1,1,0
monsters,base,normal,red dragon,1,1,0
monsters,base,normal,white dragon,1,1,0
monsters,base,normal,orange dragon,1,1,0
monsters,base,normal,black dragon,1,1,0
monsters,base,normal,blue dragon,1,1,0
monsters,base,normal,green dragon,1,1,0
monsters,base,normal,yellow dragon,1,1,0
monsters,base,normal,ancient gray dragon,1,1,0
monsters,base,normal,ancient silver dragon,1,1,0
monsters,base,normal,ancient red dragon,1,1,0
monsters,base,normal,ancient white dragon,1,1,0
monsters,base,normal,ancient orange dragon,1,1,0
monsters,base,normal,ancient black dragon,1,1,0
monsters,base,normal,ancient blue dragon,1,1,0
monsters,base,normal,ancient green dragon,1,1,0
monsters,base,normal,ancient yellow dragon,1,1,0
monsters,base,normal,dracolich,3,2,0
monsters,base,normal,elder dracolich,1,1,0
monsters,base,normal,gold dragon,1,1,0
monsters,base,normal,ancient gold dragon,1,1,0
monsters,base,normal,Bahamut,1,1,0
monsters,base,normal,water elemental,1,1,0
monsters,base,normal,earth elemental,1,1,0
monsters,base,normal,stalker,1,1,0
monsters,base,normal,fire elemental,1,1,0
monsters,base,normal,air elemental,1,1,0
monsters,base,normal,elder water elemental,1,1,0
monsters,base,normal,elder earth elemental,1,1,0
monsters,base,normal,elder fire elemental,1,1,0
monsters,base,normal,elder air elemental,1,1,0
monsters,base,normal,lichen,1,1,0
monsters,base,normal,brown mold,1,1,0
monsters,base,normal,yellow mold,1,1,0
monsters,base,normal,green mold,1,1,0
monsters,base,normal,red mold,1,1,0
monsters,base,normal,white lichen,1,1,0
monsters,base,normal,violet fungus,1,1,0
monsters,base,normal,shrieker,1,1,0
monsters,base,normal,black lichen,1,1,0
monsters,base,normal,giant,1,1,0
monsters,base,normal,stone giant,1,1,0
monsters,base,normal,hill giant,1,1,0
monsters,base,normal,hell bovine,1,1,0
monsters,base,normal,fire giant,1,1,0
monsters,base,normal,frost giant,1,1,0
monsters,base,normal,ettin,1,1,0
monsters,base,normal,storm giant,1,1,0
monsters,base,normal,minotaur,1,1,0
monsters,base,normal,titan,1,1,0
monsters,base,normal,jabberwock,1,1,0
monsters,base,normal,juggernaut,1,1,0
monsters,base,normal,Keystone Kop,1,1,0
monsters,base,normal,Kop Sergeant,1,1,0
monsters,base,normal,Kop Lieutenant,1,1,0
monsters,base,normal,Kop Kaptain,1,1,0
monsters,base,normal,lich,1,1,0
monsters,base,normal,demilich,1,1,0
monsters,base,normal,master lich,1,1,0
monsters,base,normal,arch-lich,1,1,0
monsters,base,normal,modron monodrone,1,1,0
monsters,base,normal,modron duodrone,1,1,0
monsters,base,normal,modron tridrone,1,1,0
monsters,base,normal,modron quadrone,1,1,0
monsters,base,normal,modron pentadrone,1,1,0
monsters,base,normal,modron quinton,1,1,0
monsters,base,normal,modron quarton,1,1,0
monsters,base,normal,modron tertian,1,1,0
monsters,base,normal,modron secundus,1,1,0
monsters,base,normal,Modron Primus,1,1,0
monsters,base,normal,red naga hatchling,1,1,0
monsters,base,normal,black naga hatchling,1,1,0
monsters,base,normal,golden naga hatchling,1,1,0
monsters,base,normal,guardian naga hatchling,1,1,0
monsters,base,normal,red naga,1,1,0
monsters,base,normal,black naga,1,1,0
monsters,base,normal,golden naga,1,1,0
monsters,base,normal,guardian naga,1,1,0
monsters,base,normal,ogre,1,1,0
monsters,base,normal,ogre lord,1,1,0
monsters,base,normal,ogre overlord,1,1,0
monsters,base,normal,ogre mage,1,1,0
monsters,base,normal,ogre king,1,1,0
monsters,base,normal,ogre archmage,1,1,0
monsters,base,normal,gray ooze,1,1,0
monsters,base,normal,brown pudding,1,1,0
monsters,base,normal,green slime,1,1,0
monsters,base,normal,black pudding,1,1,0
monsters,base,normal,quantum mechanic,1,1,0
monsters,base,normal,rust monster,1,1,0
monsters,base,normal,disenchanter,1,1,0
monsters,base,normal,garter snake,1,1,0
monsters,base,normal,snake,1,1,0
monsters,base,normal,water moccasin,1,1,0
monsters,base,normal,pit viper,1,1,0
monsters,base,normal,cobra,1,1,0
monsters,base,normal,python,1,1,0
monsters,base,normal,boa constrictor,1,1,0
monsters,base,normal,giant python,1,1,0
monsters,base,normal,giant anaconda,1,1,0
monsters,base,normal,troll,1,1,0
monsters,base,normal,ice troll,1,1,0
monsters,base,normal,rock troll,1,1,0
monsters,base,normal,water troll,1,1,0
monsters,base,normal,Olog-hai,1,1,0
monsters,base,normal,thoul,1,1,0
monsters,base,normal,umber hulk,1,1,0
monsters,base,normal,otyugh,1,1,0
monsters,base,normal,neo-otyugh,1,1,0
monsters,base,normal,chimera,1,1,0
monsters,base,normal,vampire,1,1,0
monsters,base,normal,vampire lord,1,1,0
monsters,base,normal,vampire mage,1,1,0
monsters,base,normal,Vlad the Impaler,1,1,0
monsters,base,normal,wraith,1,1,0
monsters,base,normal,barrow wight,1,1,0
monsters,base,normal,spectre,1,1,0
monsters,base,normal,king wraith,1,1,0
monsters,base,normal,Nazgul,1,1,0
monsters,base,normal,xorn,1,1,0
monsters,base,normal,monkey,1,1,0
monsters,base,normal,ape,1,1,0
monsters,base,normal,yeti,1,1,0
monsters,base,normal,carnivorous ape,1,1,0
monsters,base,normal,zruty,1,1,0
monsters,base,normal,sasquatch,1,1,0
monsters,base,normal,owlbear,1,1,0
monsters,base,normal,grizzly bear,1,1,0
monsters,base,normal,owlbear shaman,1,1,0
monsters,base,normal,werebear,1,1,0
monsters,base,normal,owlbear matriarch,1,1,0
monsters,base,normal,owlbear patriarch,1,1,0
monsters,base,normal,kobold mummy,1,1,0
monsters,base,normal,gnome mummy,1,1,0
monsters,base,normal,dwarf mummy,1,1,0
monsters,base,normal,orc mummy,1,1,0
monsters,base,normal,gnoll mummy,1,1,0
monsters,base,normal,elf mummy,1,1,0
monsters,base,normal,human mummy,1,1,0
monsters,base,normal,ettin mummy,1,1,0
monsters,base,normal,giant mummy,1,1,0
monsters,base,normal,paper golem,1,1,0
monsters,base,normal,straw golem,1,1,0
monsters,base,normal,wood golem,1,1,0
monsters,base,normal,leather golem,1,1,0
monsters,base,normal,gold golem,1,1,0
monsters,base,normal,rope golem,1,1,0
monsters,base,normal,flesh golem,1,1,0
monsters,base,normal,clay golem,1,1,0
monsters,base,normal,glass golem,1,1,0
monsters,base,normal,stone golem,1,1,0
monsters,base,normal,bone golem,1,1,0
monsters,base,normal,gemstone golem,1,1,0
monsters,base,normal,iron golem,1,1,0
monsters,base,normal,silver golem,1,1,0
monsters,base,normal,treant,1,1,0
monsters,base,normal,elder treant,1,1,0
monsters,base,normal,human,1,1,0
monsters,base,normal,wererat,1,1,0
monsters,base,normal,werejackal,1,1,0
monsters,base,normal,elf,1,1,0
monsters,base,normal,Green-elf,1,1,0
monsters,base,normal,Woodland-elf,1,1,0
monsters,base,normal,prisoner,1,1,0
monsters,base,normal,nurse,1,1,0
monsters,base,normal,Grey-elf,1,1,0
monsters,base,normal,werewolf,1,1,0
monsters,base,normal,elf-lord,1,1,0
monsters,base,normal,doppelganger,1,1,0
monsters,base,normal,Elvenking,1,1,0
monsters,base,normal,Oracle,1,1,0
monsters,base,normal,shopkeeper,1,1,0
monsters,base,normal,guard,1,1,0
monsters,base,normal,aligned priest,1,1,0
monsters,base,normal,werebear,1,1,0
monsters,base,normal,high priest,1,1,0
monsters,base,normal,soldier,1,1,0
monsters,base,normal,sergeant,1,1,0
monsters,base,normal,lieutenant,1,1,0
monsters,base,normal,captain,1,1,0
monsters,base,normal,watchman,1,1,0
monsters,base,normal,watch captain,1,1,0
monsters,base,normal,Medusa,1,1,0
monsters,base,normal,Wizard of Yendor,1,1,0
monsters,base,normal,Croesus,1,1,0
monsters,base,normal,ghost,1,1,0
monsters,base,normal,shade,1,1,0
monsters,base,normal,succubus,1,1,0
monsters,base,normal,incubus,1,1,0
monsters,base,normal,water demon,1,1,0
monsters,base,normal,horned devil,1,1,0
monsters,base,normal,hezrou,1,1,0
monsters,base,normal,vrock,1,1,0
monsters,base,normal,erinys,1,1,0
monsters,base,normal,ice devil,1,1,0
monsters,base,normal,barbed devil,1,1,0
monsters,base,normal,nalfeshnee,1,1,0
monsters,base,normal,glabrezu,1,1,0
monsters,base,normal,bone devil,1,1,0
monsters,base,normal,sandestin,1,1,0
monsters,base,normal,pit fiend,1,1,0
monsters,base,normal,marilith,1,1,0
monsters,base,normal,balrog,1,1,0
monsters,base,normal,Juiblex,1,1,0
monsters,base,normal,Yeenoghu,1,1,0
monsters,base,normal,Yacc,1,1,0
monsters,base,normal,Baphomet,1,1,0
monsters,base,normal,Baalzebub,1,1,0
monsters,base,normal,Geryon,1,1,0
monsters,base,normal,Dispater,1,1,0
monsters,base,normal,Asmodeus,1,1,0
monsters,base,normal,Orcus,1,1,0
monsters,base,normal,Demogorgon,1,1,0
monsters,base,normal,Death,1,1,0
monsters,base,normal,Pestilence,1,1,0
monsters,base,normal,Famine,1,1,0
monsters,base,normal,djinni,1,1,0
monsters,base,normal,Tarrasque,1,1,0
monsters,base,normal,jellyfish,1,1,0
monsters,base,normal,piranha,1,1,0
monsters,base,normal,shark,1,1,0
monsters,base,normal,giant eel,1,1,0
monsters,base,normal,electric eel,1,1,0
monsters,base,normal,kraken,1,1,0
monsters,base,normal,newt,1,1,0
monsters,base,normal,gecko,1,1,0
monsters,base,normal,iguana,1,1,0
monsters,base,normal,baby crocodile,1,1,0
monsters,base,normal,lizard,1,1,0
monsters,base,normal,chameleon,1,1,0
monsters,base,normal,crocodile,1,1,0
monsters,base,normal,salamander,1,1,0
monsters,base,normal,hydra,1,1,0
monsters,base,normal,pyrohydra,1,1,0
monsters,base,normal,lernaean hydra,1,1,0
monsters,base,normal,long worm tail,1,1,0
monsters,base,normal,archeologist,1,1,0
monsters,base,normal,barbarian,1,1,0
monsters,base,normal,caveman,1,1,0
monsters,base,normal,healer,1,1,0
monsters,base,normal,knight,1,1,0
monsters,base,normal,monk,1,1,0
monsters,base,normal,priest,1,1,0
monsters,base,normal,ranger,1,1,0
monsters,base,normal,rogue,1,1,0
monsters,base,normal,samurai,1,1,0
monsters,base,normal,tourist,1,1,0
monsters,base,normal,valkyrie,1,1,0
monsters,base,normal,wizard,1,1,0
monsters,base,normal,Lord Carnarvon,1,1,0
monsters,base,normal,Pelias,1,1,0
monsters,base,normal,Shaman Karnov,1,1,0
monsters,base,normal,Hippocrates,1,1,0
monsters,base,normal,King Arthur,1,1,0
monsters,base,normal,Grand Master,1,1,0
monsters,base,normal,Arch Priest,1,1,0
monsters,base,normal,Orion,1,1,0
monsters,base,normal,Master of Thieves,1,1,0
monsters,base,normal,Lord Sato,1,1,0
monsters,base,normal,Twoflower,1,1,0
monsters,base,normal,Norn,1,1,0
monsters,base,normal,Neferet the Green,1,1,0
monsters,base,normal,Minion of Huhetotl,1,1,0
monsters,base,normal,Thoth Amon,1,1,0
monsters,base,normal,Tiamat,1,1,0
monsters,base,normal,Cyclops,1,1,0
monsters,base,normal,Ixoth,1,1,0
monsters,base,normal,Master Kaen,1,1,0
monsters,base,normal,Nalzok,1,1,0
monsters,base,normal,Scorpius,1,1,0
monsters,base,normal,Master Assassin,1,1,0
monsters,base,normal,Ashikaga Takauji,1,1,0
monsters,base,normal,Lord Surtur,1,1,0
monsters,base,normal,Dark One,1,1,0
monsters,base,normal,student,1,1,0
monsters,base,normal,chieftain,1,1,0
monsters,base,normal,neanderthal,1,1,0
monsters,base,normal,attendant,1,1,0
monsters,base,normal,page,1,1,0
monsters,base,normal,abbot,1,1,0
monsters,base,normal,acolyte,1,1,0
monsters,base,normal,hunter,1,1,0
monsters,base,normal,thug,1,1,0
monsters,base,normal,ninja,1,1,0
monsters,base,normal,roshi,1,1,0
monsters,base,normal,guide,1,1,0
monsters,base,normal,warrior,1,1,0
monsters,base,normal,apprentice,1,1,0
monsters,base,body,orc,1,1,0
monsters,base,body,hill orc,1,1,0
monsters,base,attack,goblin,1,1,0
monsters,base,attack,hobgoblin,1,1,0
monsters,base,statue,giant ant,1,1,0
monsters,base,statue,giant beetle,1,1,0
monsters,base,statue,fire ant,1,1,0
monsters,base,statue,killer bee,1,1,0
monsters,base,statue,queen bee,1,1,0
monsters,base,statue,soldier ant,1,1,0
monsters,base,statue,quivering blob,1,1,0
monsters,base,statue,acid blob,1,1,0
monsters,base,statue,gelatinous cube,1,1,0
monsters,base,statue,mucilaginous cube,1,1,0
monsters,base,statue,pyrolisk,1,1,0
monsters,base,statue,chickatrice,1,1,0
monsters,base,statue,cockatrice,1,1,0
monsters,base,statue,giant cockatrice,1,1,0
monsters,base,statue,gargantuan cockatrice,1,1,0
monsters,base,statue,jackal,1,1,0
monsters,base,statue,fox,1,1,0
monsters,base,statue,coyote,1,1,0
monsters,base,statue,winter wolf cub,1,1,0
monsters,base,statue,dingo,1,1,0
monsters,base,statue,little dog,1,1,0
monsters,base,statue,werejackal,1,1,0
monsters,base,statue,direwolf cub,1,1,0
monsters,base,statue,hell hound pup,1,1,0
monsters,base,statue,dog,1,1,0
monsters,base,statue,hyena,1,1,0
monsters,base,statue,wolf,1,1,0
monsters,base,statue,large dog,1,1,0
monsters,base,statue,direwolf,1,1,0
monsters,base,statue,winter wolf,1,1,0
monsters,base,statue,werewolf,1,1,0
monsters,base,statue,warg,1,1,0
monsters,base,statue,large direwolf,1,1,0
monsters,base,statue,hell hound,1,1,0
monsters,base,statue,shoosuva,1,1,0
monsters,base,statue,gas spore,1,1,0
monsters,base,statue,floating eye,1,1,0
monsters,base,statue,freezing sphere,1,1,0
monsters,base,statue,flaming sphere,1,1,0
monsters,base,statue,shocking sphere,1,1,0
monsters,base,statue,beholder,1,1,0
monsters,base,statue,elder orb,1,1,0
monsters,base,statue,death tyrant,1,1,0
monsters,base,statue,kitten,1,1,0
monsters,base,statue,housecat,1,1,0
monsters,base,statue,large cat,1,1,0
monsters,base,statue,lynx,1,1,0
monsters,base,statue,jaguar,1,1,0
monsters,base,statue,panther,1,1,0
monsters,base,statue,tiger,1,1,0
monsters,base,statue,gnoll,1,1,0
monsters,base,statue,gnoll warden,1,1,0
monsters,base,statue,gnoll lord,1,1,0
monsters,base,statue,gnoll king,1,1,0
monsters,base,statue,flind,1,1,0
monsters,base,statue,flind lord,1,1,0
monsters,base,statue,gnome,1,1,0
monsters,base,statue,gnome lord,1,1,0
monsters,base,statue,gnomish wizard,1,1,0
monsters,base,statue,gnome king,1,1,0
monsters,base,statue,gremlin,1,1,0
monsters,base,statue,gargoyle,1,1,0
monsters,base,statue,winged gargoyle,1,1,0
monsters,base,statue,hobbit,1,1,0
monsters,base,statue,dwarf,1,1,0
monsters,base,statue,bugbear,1,1,0
monsters,base,statue,dwarf lord,1,1,0
monsters,base,statue,dwarf king,1,1,0
monsters,base,statue,mind flayer,1,1,0
monsters,base,statue,master mind flayer,1,1,0
monsters,base,statue,illithilich,1,1,0
monsters,base,statue,manes,1,1,0
monsters,base,statue,lemure,1,1,0
monsters,base,statue,homunculus,1,1,0
monsters,base,statue,imp,1,1,0
monsters,base,statue,quasit,1,1,0
monsters,base,statue,tengu,1,1,0
monsters,base,statue,blue jelly,1,1,0
monsters,base,statue,spotted jelly,1,1,0
monsters,base,statue,ochre jelly,1,1,0
monsters,base,statue,kobold,1,1,0
monsters,base,statue,large kobold,1,1,0
monsters,base,statue,kobold lord,1,1,0
monsters,base,statue,kobold shaman,1,1,0
monsters,base,statue,leprechaun,1,1,0
monsters,base,statue,small mimic,1,1,0
monsters,base,statue,small luggage,1,1,0
monsters,base,statue,medium luggage,1,1,0
monsters,base,statue,large luggage,1,1,0
monsters,base,statue,large mimic,1,1,0
monsters,base,statue,giant mimic,1,1,0
monsters,base,statue,Gargantuan Mimic,1,1,0
monsters,base,statue,giant luggage,1,1,0
monsters,base,statue,chaos mimic,1,1,0
monsters,base,statue,wood nymph,1,1,0
monsters,base,statue,water nymph,1,1,0
monsters,base,statue,mountain nymph,1,1,0
monsters,base,statue,harpy,1,1,0
monsters,base,statue,goblin,1,1,0
monsters,base,statue,hobgoblin,1,1,0
monsters,base,statue,orc,1,1,0
monsters,base,statue,hill orc,1,1,0
monsters,base,statue,Mordor orc,1,1,0
monsters,base,statue,orc shaman,1,1,0
monsters,base,statue,Uruk-hai,1,1,0
monsters,base,statue,orc-captain,1,1,0
monsters,base,statue,goblin king,1,1,0
monsters,base,statue,rock piercer,1,1,0
monsters,base,statue,iron piercer,1,1,0
monsters,base,statue,glass piercer,1,1,0
monsters,base,statue,rothe,1,1,0
monsters,base,statue,wumpus,1,1,0
monsters,base,statue,bison,1,1,0
monsters,base,statue,titanothere,1,1,0
monsters,base,statue,mumak,1,1,0
monsters,base,statue,leucrotta,1,1,0
monsters,base,statue,baluchitherium,1,1,0
monsters,base,statue,gorgon,1,1,0
monsters,base,statue,mastodon,1,1,0
monsters,base,statue,sewer rat,1,1,0
monsters,base,statue,giant rat,1,1,0
monsters,base,statue,woodchuck,1,1,0
monsters,base,statue,rabid rat,1,1,0
monsters,base,statue,rock mole,1,1,0
monsters,base,statue,wererat,1,1,0
monsters,base,statue,centipede,1,1,0
monsters,base,statue,cave spider,1,1,0
monsters,base,statue,scorpion,1,1,0
monsters,base,statue,giant spider,1,1,0
monsters,base,statue,phase spider,1,1,0
monsters,base,statue,lurker above,1,1,0
monsters,base,statue,trapper,1,1,0
monsters,base,statue,ram,1,1,0
monsters,base,statue,pony,1,1,0
monsters,base,statue,pegasus,1,1,0
monsters,base,statue,horse,1,1,0
monsters,base,statue,large ram,1,1,0
monsters,base,statue,white unicorn,1,1,0
monsters,base,statue,gray unicorn,1,1,0
monsters,base,statue,black unicorn,1,1,0
monsters,base,statue,warhorse,1,1,0
monsters,base,statue,warram,1,1,0
monsters,base,statue,dust vortex,1,1,0
monsters,base,statue,fog cloud,1,1,0
monsters,base,statue,ice vortex,1,1,0
monsters,base,statue,steam vortex,1,1,0
monsters,base,statue,fire vortex,1,1,0
monsters,base,statue,energy vortex,1,1,0
monsters,base,statue,baby long worm,1,1,0
monsters,base,statue,baby purple worm,1,1,0
monsters,base,statue,long worm,1,1,0
monsters,base,statue,purple worm,1,1,0
monsters,base,statue,grid bug,1,1,0
monsters,base,statue,xan,1,1,0
monsters,base,statue,yellow light,1,1,0
monsters,base,statue,black light,1,1,0
monsters,base,statue,kobold zombie,1,1,0
monsters,base,statue,gnome zombie,1,1,0
monsters,base,statue,orc zombie,1,1,0
monsters,base,statue,dwarf zombie,1,1,0
monsters,base,statue,elf zombie,1,1,0
monsters,base,statue,gnoll zombie,1,1,0
monsters,base,statue,human zombie,1,1,0
monsters,base,statue,skeleton,1,1,0
monsters,base,statue,ghoul,1,1,0
monsters,base,statue,ettin zombie,1,1,0
monsters,base,statue,ettin skeleton,1,1,0
monsters,base,statue,giant zombie,1,1,0
monsters,base,statue,giant skeleton,1,1,0
monsters,base,statue,ghast,1,1,0
monsters,base,statue,skeleton warrior,1,1,0
monsters,base,statue,skeleton lord,1,1,0
monsters,base,statue,skeleton king,1,1,0
monsters,base,statue,couatl,1,1,0
monsters,base,statue,Aleax,1,1,0
monsters,base,statue,Angel,1,1,0
monsters,base,statue,ki-rin,1,1,0
monsters,base,statue,Archon,1,1,0
monsters,base,statue,bat,1,1,0
monsters,base,statue,giant bat,1,1,0
monsters,base,statue,raven,1,1,0
monsters,base,statue,vampire bat,1,1,0
monsters,base,statue,celestial dove,1,1,0
monsters,base,statue,celestial eagle,1,1,0
monsters,base,statue,phoenix,1,1,0
monsters,base,statue,roc,1,1,0
monsters,base,statue,hell bat,1,1,0
monsters,base,statue,plains centaur,1,1,0
monsters,base,statue,forest centaur,1,1,0
